 271.8,  133.3,  -248.7,  391.8 
 276.9,  -34.6,  -310.3,  417.3 
 276.9,  -34.6,  -310.3,  417.3 
 359.0,  -228.2,  88.5,  434.5 
 359.0,  -228.2,  88.5,  434.5 
 -52.6,  -169.2,  319.2,  365.1 
 -52.6,  -169.2,  319.2,  365.1 
 -421.8,  -162.8,  70.5,  457.6 
 -421.8,  -162.8,  70.5,  457.6 
 -197.4,  -226.9,  -332.1,  448.0 
 -197.4,  -226.9,  -332.1,  448.0 
 101.3,  -178.2,  -362.8,  416.7 
 101.3,  -178.2,  -362.8,  416.7 
 241.0,  -230.8,  -296.2,  446.2 
 241.0,  -230.8,  -296.2,  446.2 
 157.7,  -228.2,  -352.6,  448.6 
 157.7,  -228.2,  -352.6,  448.6 
 -166.7,  -15.4,  -364.1,  400.7 
 -166.7,  -15.4,  -364.1,  400.7 
 98.7,  93.6,  305.1,  334.1 
 98.7,  93.6,  305.1,  334.1 
 362.8,  110.3,   5.1,  379.2 
 362.8,  110.3,   5.1,  379.2 
 264.1,  101.3,  -244.9,  374.1 
 264.1,  101.3,  -244.9,  374.1 
 257.7,  35.9,  -298.7,  396.1 
 257.7,  35.9,  -298.7,  396.1 
 189.7,  -15.4,  -341.0,  390.6 
 189.7,  -15.4,  -341.0,  390.6 
  7.7,  -148.7,  -380.8,  408.9 
  7.7,  -148.7,  -380.8,  408.9 
 -192.3,  -91.0,  -356.4,  415.1 
 -192.3,  -91.0,  -356.4,  415.1 
 -375.6,  52.6,  -193.6,  425.8 

