 -74.0,  -48.0,  411.0,  420.4 
 -74.0,  -48.0,  411.0,  420.4 
 -74.0,  -48.0,  411.0,  420.4 
 -74.0,  -48.0,  411.0,  420.4 
 -74.0,  -48.0,  411.0,  420.4 
 -74.0,  -48.0,  411.0,  420.4 
 -74.0,  -48.0,  411.0,  420.4 
 -74.0,  -48.0,  411.0,  420.4 
 -74.0,  -48.0,  411.0,  420.4 
 -74.0,  -48.0,  411.0,  420.4 
 -74.0,  -48.0,  411.0,  420.4 
 -67.0,  -48.0,  417.0,  425.1 
 -67.0,  -48.0,  417.0,  425.1 
 -67.0,  -48.0,  417.0,  425.1 
 -67.0,  -48.0,  417.0,  425.1 
 -67.0,  -48.0,  417.0,  425.1 
 -67.0,  -48.0,  417.0,  425.1 
 -67.0,  -48.0,  417.0,  425.1 
 -67.0,  -48.0,  417.0,  425.1 
 -67.0,  -48.0,  417.0,  425.1 
 -67.0,  -48.0,  417.0,  425.1 
 -75.0,  -62.0,  415.0,  426.3 
 -75.0,  -62.0,  415.0,  426.3 
 -75.0,  -62.0,  415.0,  426.3 
 -75.0,  -62.0,  415.0,  426.3 
 -75.0,  -62.0,  415.0,  426.3 
 -75.0,  -62.0,  415.0,  426.3 
 -75.0,  -62.0,  415.0,  426.3 
 -75.0,  -62.0,  415.0,  426.3 
 -75.0,  -62.0,  415.0,  426.3 
 -75.0,  -62.0,  415.0,  426.3 
 -75.0,  -62.0,  415.0,  426.3 
 -72.0,  -56.0,  411.0,  421.0 
 -72.0,  -56.0,  411.0,  421.0 
 -72.0,  -56.0,  411.0,  421.0 
 -72.0,  -56.0,  411.0,  421.0 
 -72.0,  -56.0,  411.0,  421.0 
 -72.0,  -56.0,  411.0,  421.0 
 -72.0,  -56.0,  411.0,  421.0 
 -72.0,  -56.0,  411.0,  421.0 
 -72.0,  -56.0,  411.0,  421.0 
 -72.0,  -56.0,  411.0,  421.0 
 -61.0,  -48.0,  415.0,  422.2 
 -61.0,  -48.0,  415.0,  422.2 
 -61.0,  -48.0,  415.0,  422.2 
 -61.0,  -48.0,  415.0,  422.2 
 -61.0,  -48.0,  415.0,  422.2 
 -61.0,  -48.0,  415.0,  422.2 
 -61.0,  -48.0,  415.0,  422.2 
 -61.0,  -48.0,  415.0,  422.2 
 -61.0,  -48.0,  415.0,  422.2 
 -61.0,  -48.0,  415.0,  422.2 
 -61.0,  -48.0,  415.0,  422.2 
 -56.0,  -63.0,  411.0,  419.6 
 -56.0,  -63.0,  411.0,  419.6 
 -56.0,  -63.0,  411.0,  419.6 
 -56.0,  -63.0,  411.0,  419.6 
 -56.0,  -63.0,  411.0,  419.6 
 -56.0,  -63.0,  411.0,  419.6 
 -56.0,  -63.0,  411.0,  419.6 
 -56.0,  -63.0,  411.0,  419.6 
 -56.0,  -63.0,  411.0,  419.6 
 -56.0,  -63.0,  411.0,  419.6 
 -75.0,  -124.0,  396.0,  421.7 
 -75.0,  -124.0,  396.0,  421.7 
 -75.0,  -124.0,  396.0,  421.7 
 -75.0,  -124.0,  396.0,  421.7 
 -75.0,  -124.0,  396.0,  421.7 
 -75.0,  -124.0,  396.0,  421.7 
 -75.0,  -124.0,  396.0,  421.7 
 -75.0,  -124.0,  396.0,  421.7 
 -75.0,  -124.0,  396.0,  421.7 
 -75.0,  -124.0,  396.0,  421.7 
 -75.0,  -124.0,  396.0,  421.7 
 -86.0,  -178.0,  374.0,  423.0 
 -86.0,  -178.0,  374.0,  423.0 
 -86.0,  -178.0,  374.0,  423.0 
 -86.0,  -178.0,  374.0,  423.0 
 -86.0,  -178.0,  374.0,  423.0 
 -86.0,  -178.0,  374.0,  423.0 
 -86.0,  -178.0,  374.0,  423.0 
 -86.0,  -178.0,  374.0,  423.0 
 -86.0,  -178.0,  374.0,  423.0 
 -86.0,  -178.0,  374.0,  423.0 
 -98.0,  -231.0,  334.0,  417.8 
 -98.0,  -231.0,  334.0,  417.8 
 -98.0,  -231.0,  334.0,  417.8 
 -98.0,  -231.0,  334.0,  417.8 
 -98.0,  -231.0,  334.0,  417.8 
 -98.0,  -231.0,  334.0,  417.8 
 -98.0,  -231.0,  334.0,  417.8 
 -98.0,  -231.0,  334.0,  417.8 
 -98.0,  -231.0,  334.0,  417.8 
 -98.0,  -231.0,  334.0,  417.8 
 -98.0,  -231.0,  334.0,  417.8 
 -115.0,  -283.0,  274.0,  410.4 
 -115.0,  -283.0,  274.0,  410.4 
 -115.0,  -283.0,  274.0,  410.4 
 -115.0,  -283.0,  274.0,  410.4 
 -115.0,  -283.0,  274.0,  410.4 
 -115.0,  -283.0,  274.0,  410.4 
 -115.0,  -283.0,  274.0,  410.4 
 -115.0,  -283.0,  274.0,  410.4 
 -115.0,  -283.0,  274.0,  410.4 
 -115.0,  -283.0,  274.0,  410.4 
 -133.0,  -317.0,  201.0,  398.2 
 -133.0,  -317.0,  201.0,  398.2 
 -133.0,  -317.0,  201.0,  398.2 
 -133.0,  -317.0,  201.0,  398.2 
 -133.0,  -317.0,  201.0,  398.2 
 -133.0,  -317.0,  201.0,  398.2 
 -133.0,  -317.0,  201.0,  398.2 
 -133.0,  -317.0,  201.0,  398.2 
 -133.0,  -317.0,  201.0,  398.2 
 -133.0,  -317.0,  201.0,  398.2 
 -132.0,  -338.0,  119.0,  381.9 
 -132.0,  -338.0,  119.0,  381.9 
 -132.0,  -338.0,  119.0,  381.9 
 -132.0,  -338.0,  119.0,  381.9 
